,hmdxx_min,hmdxx_max,hmdxx_median-1,hmdxx_max_hour,temp_min,temp_max,dew_point_temp_max,sun_rise,sun_set,visibility_mean,day_of_week,week_of_year,day_type,daily_peak
2016-06-22,17.132355823177438,25.19692786159943,22.18974461402109,16.0,15.9,25.7,9.9,6.0,22.0,24.10000000000001,2.0,25.0,0,18257.0
2016-06-23,12.86782722234976,22.912309260415572,19.85508722128564,17.0,13.2,23.2,7.9,6.0,22.0,24.10000000000001,3.0,25.0,0,18066.0
2016-06-24,14.607459566106193,27.28723111716923,19.496927861599428,16.0,14.4,27.0,11.2,6.0,22.0,25.108333333333345,4.0,25.0,0,19090.0
2016-06-27,24.591399544532138,34.759915687076585,32.23882239980564,15.0,21.4,32.5,21.1,6.0,22.0,25.445833333333344,0.0,26.0,0,21582.0
2016-06-28,16.67391214278492,25.665710839558557,31.291508073844067,13.0,15.8,22.3,14.3,6.0,22.0,24.10000000000001,1.0,26.0,0,17781.0
2016-06-29,15.661896087269659,26.701129431172625,21.6600709133791,15.0,14.4,26.1,12.0,6.0,22.0,24.10000000000001,2.0,26.0,0,18256.0
2016-06-30,12.773968885046218,26.80629119303036,21.3699972873642,17.0,12.8,26.8,9.4,6.0,22.0,24.10000000000001,3.0,26.0,1,18532.0
2016-07-04,16.417770214770414,28.586993701717766,24.26310765644323,16.0,15.5,27.8,10.7,6.0,22.0,24.10000000000001,0.0,27.0,2,19662.0
2016-07-05,21.43235582317743,36.64365950157948,22.75979347017333,16.0,20.2,32.1,16.1,6.0,22.0,24.10000000000001,1.0,27.0,0,20914.0
2016-07-06,23.520922129733528,36.82776867159132,30.224445647753058,14.0,19.3,31.4,18.9,6.0,22.0,24.10000000000001,2.0,27.0,0,21312.0
2016-07-07,28.365907483395084,36.82776867159132,33.38686904285045,17.0,21.6,31.4,22.3,6.0,22.0,22.300000000000008,3.0,27.0,0,21368.0
2016-07-08,26.25863900300384,34.00254445354482,32.49195145645361,14.0,20.4,27.0,20.7,6.0,22.0,17.83333333333334,4.0,27.0,0,20690.0
2016-07-11,20.417544439411827,30.207431334149824,25.05873661907139,12.0,17.9,26.3,16.6,6.0,21.0,24.10000000000001,0.0,28.0,0,19929.0
2016-07-12,22.164688358177358,36.70453362106184,24.25387615638189,13.0,19.8,30.4,18.4,6.0,21.0,24.10000000000001,1.0,28.0,0,21488.0
2016-07-13,27.55863900300384,40.041353791902864,30.513568347894108,13.0,21.7,35.0,19.9,6.0,21.0,23.90000000000001,2.0,28.0,0,22659.0
2016-07-14,27.504533621061835,36.36975036613463,35.864226904084454,15.0,21.2,30.8,21.2,6.0,21.0,22.033333333333346,3.0,28.0,0,20844.0
2016-07-15,19.270715866337365,31.34348439264229,30.605923619508143,10.0,16.8,26.5,19.0,6.0,21.0,24.10000000000001,4.0,28.0,0,19019.0
2016-07-18,20.016308100737053,34.365907483395084,24.85940310321716,8.0,19.4,29.6,20.4,6.0,21.0,24.10000000000001,0.0,29.0,0,20468.0
2016-07-19,13.987231117169225,25.343930499423948,31.404251943276357,16.0,13.7,24.6,9.5,6.0,21.0,24.10000000000001,1.0,29.0,0,18536.0
2016-07-20,15.795894867845632,28.865369961751913,21.30569599691624,15.0,14.7,27.4,13.4,6.0,21.0,24.10000000000001,2.0,29.0,0,19962.0
2016-07-21,22.151884670781588,38.64322708361796,24.938044477598662,17.0,19.3,33.0,21.0,6.0,21.0,24.10000000000001,3.0,29.0,0,21437.0
2016-07-22,28.965710839558557,38.62089230385636,35.22696755409843,10.0,23.0,35.1,21.1,6.0,21.0,24.10000000000001,4.0,29.0,0,22024.0
2016-07-25,27.384722355441326,39.0016013579887,28.65144950189221,13.0,21.7,31.5,23.3,6.0,21.0,22.395833333333343,0.0,30.0,0,21268.0
2016-07-26,21.402954785535666,33.36571083955856,31.820573975491328,17.0,17.8,30.0,15.9,6.0,21.0,24.10000000000001,1.0,30.0,0,21458.0
2016-07-27,22.82450090064527,38.309337363372606,29.181466414646444,15.0,19.4,33.7,20.0,7.0,21.0,24.10000000000001,2.0,30.0,0,21732.0
2016-07-28,27.11343988627649,34.043484392642306,31.897449308696636,14.0,21.3,29.3,18.5,7.0,21.0,23.76666666666668,3.0,30.0,0,21365.0
2016-07-29,22.983637057333752,30.963139940404,29.981751800075642,15.0,19.5,27.3,18.2,7.0,21.0,24.10000000000001,4.0,30.0,1,19783.0
2016-08-02,22.54916192237597,32.82092212973354,27.923320284652576,14.0,19.3,28.6,17.3,7.0,21.0,24.10000000000001,1.0,31.0,2,21396.0
2016-08-03,22.06571083955856,33.775880811082466,27.692813041308302,14.0,18.7,28.9,20.8,7.0,21.0,24.10000000000001,2.0,31.0,0,21549.0
2016-08-04,26.085796047879626,36.64434063811427,29.88361649131597,11.0,20.3,31.9,21.2,7.0,21.0,24.10000000000001,3.0,31.0,0,22312.0
2016-08-05,28.46940099074554,39.75658219530909,31.783474959598376,13.0,24.0,33.3,21.2,7.0,21.0,24.10000000000001,4.0,31.0,0,21926.0
2016-08-08,18.756384833553298,29.032355823177443,25.262487886780825,16.0,16.6,27.8,13.7,7.0,21.0,24.10000000000001,0.0,32.0,0,20768.0
2016-08-09,19.205520129405485,34.09645934280737,25.046264487852387,14.0,17.5,31.3,18.5,7.0,21.0,24.10000000000001,1.0,32.0,0,21740.0
2016-08-10,28.729155332099747,39.70595943300789,30.25952799558291,12.0,22.5,34.8,19.9,7.0,21.0,24.10000000000001,2.0,32.0,0,23100.0
2016-08-11,27.179866542817532,41.134417715993315,34.415227640146846,14.0,22.1,32.8,23.5,7.0,21.0,24.10000000000001,3.0,32.0,0,22812.0
2016-08-12,34.53441771599333,42.04434063811428,36.88278826310835,15.0,25.0,35.2,23.4,7.0,21.0,24.10000000000001,4.0,32.0,0,22402.0
2016-08-15,22.94183881172892,31.229155332099747,29.278048540813533,14.0,18.2,26.2,18.9,7.0,21.0,24.10000000000001,0.0,33.0,0,20592.0
2016-08-16,23.578360980915193,37.39771153829579,28.47075046065959,15.0,19.1,28.8,22.8,7.0,21.0,19.487500000000008,1.0,33.0,0,20355.0
2016-08-17,19.923678357637158,33.35658219530909,30.688306853434106,16.0,16.2,26.9,19.2,7.0,21.0,24.10000000000001,2.0,33.0,0,20364.0
2016-08-18,25.48579604787962,33.329155332099745,28.43189902522243,15.0,19.7,27.5,18.7,7.0,21.0,24.10000000000001,3.0,33.0,0,21357.0
2016-08-19,24.227768671591324,35.079680109058216,29.673312548500252,14.0,18.8,29.3,20.1,7.0,21.0,24.10000000000001,4.0,33.0,0,21614.0
2016-08-22,14.832355823177435,24.3074595661062,27.54750288023933,15.0,13.6,24.1,10.8,7.0,21.0,24.10000000000001,0.0,34.0,0,17821.0
2016-08-23,17.160563118978093,31.83397621874145,19.22444489449372,16.0,15.4,28.7,14.9,7.0,21.0,24.10000000000001,1.0,34.0,0,19554.0
2016-08-24,20.583637057333753,34.00743133414983,25.882138712197325,15.0,17.1,30.1,17.8,7.0,21.0,24.10000000000001,2.0,34.0,0,20883.0
2016-08-25,30.190154208138946,36.70595943300789,30.377873676950003,11.0,21.9,29.7,22.6,7.0,21.0,22.033333333333346,3.0,34.0,0,21590.0
2016-08-26,25.305578944999837,33.811478978884594,32.18768260446509,14.0,19.3,29.3,20.2,7.0,21.0,24.10000000000001,4.0,34.0,0,21130.0
2016-08-29,21.56571083955856,32.913368333110014,29.721994576040654,14.0,18.2,27.2,17.6,7.0,20.0,24.10000000000001,0.0,35.0,0,20834.0
2016-08-30,19.764688358177352,35.39855600632169,26.393409149020577,15.0,17.4,30.1,19.5,7.0,20.0,24.10000000000001,1.0,35.0,0,21373.0
2016-08-31,20.65991568707659,33.86975036613463,30.792882609750013,12.0,18.4,29.0,18.8,7.0,20.0,24.10000000000001,2.0,35.0,0,20350.0
2016-09-01,17.752997073106737,24.152997073106736,28.53052730303586,16.0,15.8,22.5,12.8,7.0,20.0,24.10000000000001,3.0,35.0,0,17413.0
2016-09-02,14.632355823177438,23.827486836704217,21.251107815391585,15.0,13.4,23.5,12.1,7.0,20.0,24.10000000000001,4.0,35.0,1,16781.0
2016-09-06,23.423678357637158,38.405286042363436,27.303017697743503,15.0,19.7,30.7,20.4,7.0,20.0,24.10000000000001,1.0,36.0,2,22150.0
2016-09-07,29.787917239362386,42.74762853122218,31.416793309306932,14.0,22.4,34.5,23.0,7.0,20.0,21.566666666666674,2.0,36.0,0,23213.0
2016-09-08,30.37053457979719,37.965444825847136,36.323007205203695,15.0,22.8,29.2,23.4,7.0,20.0,20.629166666666674,3.0,36.0,0,21963.0
2016-09-09,23.270715866337362,32.04183881172892,33.69402229013862,15.0,19.8,27.7,19.9,7.0,20.0,24.10000000000001,4.0,36.0,0,20947.0
2016-09-12,12.70874485407466,24.57391214278492,20.021840906876076,16.0,12.3,23.9,11.8,7.0,20.0,24.10000000000001,0.0,37.0,0,18012.0
2016-09-13,16.571318521845015,30.691399544532143,21.025981396677178,16.0,15.2,27.8,15.3,7.0,20.0,24.10000000000001,1.0,37.0,0,19053.0
2016-09-14,14.595894867845633,26.675880811082468,26.544612397502483,2.0,13.5,22.0,16.4,7.0,20.0,24.10000000000001,2.0,37.0,0,17439.0
2016-09-15,11.507459566106196,20.77131852184501,20.667879790193826,16.0,11.2,19.4,10.8,7.0,20.0,24.10000000000001,3.0,37.0,0,17195.0
2016-09-16,11.674285056395908,25.38658804922023,16.229654307867868,15.0,11.1,22.7,16.8,7.0,20.0,24.10000000000001,4.0,37.0,0,17078.0
2016-09-19,19.943121089697087,30.078360980915193,25.21915955603103,16.0,16.4,25.6,17.6,8.0,20.0,24.10000000000001,0.0,38.0,0,19841.0
2016-09-20,16.803610477042707,29.38659283160245,26.496739755574946,14.0,17.2,28.2,16.3,8.0,20.0,24.10000000000001,1.0,38.0,0,19485.0
2016-09-21,14.103610477042706,27.843930499423948,24.366808333081387,15.0,14.5,27.1,14.3,8.0,20.0,24.10000000000001,2.0,38.0,0,18787.0
2016-09-22,16.654423196920547,33.620922129733536,23.960566218032266,14.0,14.9,29.4,17.0,8.0,20.0,24.10000000000001,3.0,38.0,0,19492.0
2016-09-23,12.807459566106193,28.68740695677223,28.35767573716152,0.0,12.6,23.4,18.5,8.0,20.0,22.76666666666668,4.0,38.0,0,17232.0
2016-09-26,13.761896087269662,22.443484392642294,12.886793407782678,14.0,12.8,18.0,16.5,8.0,20.0,21.57500000000001,0.0,39.0,0,16705.0
2016-09-27,8.94899598426824,20.955460952385405,16.41915623444158,15.0,9.2,21.8,8.1,8.0,20.0,24.10000000000001,1.0,39.0,0,16973.0
2016-09-28,14.491007301452203,22.85311469660375,15.779702012310448,15.0,13.8,21.4,14.6,8.0,20.0,24.10000000000001,2.0,39.0,0,16842.0
2016-09-29,15.817544439411831,21.043121089697088,21.122528395110802,0.0,13.4,17.5,14.3,8.0,20.0,16.0,3.0,39.0,0,16689.0
2016-09-30,15.106291193030364,19.57131852184501,17.560054003363284,13.0,13.2,18.2,13.3,8.0,20.0,25.77916666666667,4.0,39.0,0,16076.0
2016-10-03,15.978011346367438,21.165710839558557,19.53683141151062,17.0,13.4,18.5,14.7,8.0,19.0,24.10000000000001,0.0,40.0,0,16882.0
2016-10-04,18.033976218741454,23.22367835763716,19.623855894390854,12.0,14.9,19.5,14.7,8.0,19.0,24.10000000000001,1.0,40.0,0,16807.0
2016-10-05,17.220139763554997,23.16372317317327,19.78410445285573,15.0,14.2,20.2,14.8,8.0,19.0,24.10000000000001,2.0,40.0,0,16797.0
2016-10-06,18.520139763555,26.96940099074554,20.086487970629985,15.0,15.5,23.0,16.0,8.0,19.0,23.50000000000001,3.0,40.0,0,17374.0
2016-10-07,15.61754443941183,25.22450090064527,20.92190906059608,14.0,13.2,21.8,16.3,8.0,19.0,22.70000000000001,4.0,40.0,1,16925.0
2017-05-23,9.96799096760389,23.71214598440572,15.017702112257359,12.0,9.6,21.8,12.9,6.0,21.0,24.10000000000001,1.0,21.0,2,15943.0
2017-05-24,13.78659283160245,22.00874485407466,19.846135755127012,14.0,12.6,22.3,10.9,6.0,21.0,23.76666666666668,2.0,21.0,0,15885.0
2017-05-25,12.318202280750873,16.732355823177436,19.303238148368386,1.0,10.9,15.5,12.8,6.0,21.0,8.500000000000004,3.0,21.0,0,16082.0
2017-05-26,14.256384833553295,20.132138712197325,14.204690953330017,16.0,12.1,17.6,13.7,6.0,21.0,19.14583333333334,4.0,21.0,0,15378.0
2017-05-29,16.517544439411832,28.04889431072144,21.32821351203869,11.0,14.1,25.1,16.0,6.0,21.0,22.833333333333343,0.0,22.0,0,16357.0
2017-05-30,15.752997073106739,24.56056311897809,20.663446370859763,12.0,13.8,23.0,12.9,6.0,21.0,23.56666666666668,1.0,22.0,0,15885.0
2017-05-31,12.230320445040837,23.312823070392323,18.21087739765261,13.0,11.4,21.8,11.9,6.0,21.0,24.10000000000001,2.0,22.0,0,15598.0
2017-06-01,8.767827222349759,17.222480436741947,18.19544178200946,14.0,9.2,18.1,7.6,6.0,21.0,24.10000000000001,3.0,22.0,0,15476.0
2017-06-02,8.566005974019234,19.68864999203352,12.923550194196524,15.0,9.3,20.6,8.0,6.0,21.0,24.10000000000001,4.0,22.0,0,15008.0
2017-06-05,13.953114696603752,18.38658804922023,15.20095852184908,12.0,12.1,16.4,12.8,6.0,21.0,15.775000000000004,0.0,23.0,0,15558.0
2017-06-06,12.587231117169225,18.978011346367435,16.512625738577725,12.0,12.3,16.4,13.3,6.0,21.0,22.56666666666668,1.0,23.0,0,15424.0
2017-06-07,8.348995984268239,20.432518581737327,15.954690953330019,14.0,8.6,20.1,9.4,6.0,21.0,24.10000000000001,2.0,23.0,0,15918.0
2017-06-08,12.149749846497786,23.373968885046214,16.306951401484508,14.0,11.7,23.4,9.4,6.0,21.0,24.10000000000001,3.0,23.0,0,16523.0
2017-06-09,14.532518581737325,29.552997073106738,19.537116134933115,14.0,14.0,27.6,12.6,6.0,21.0,26.45000000000001,4.0,23.0,0,16066.0
2017-06-12,24.22450090064527,38.03325676389048,30.516265684027594,17.0,20.8,32.4,18.7,6.0,22.0,23.90000000000001,0.0,24.0,0,21168.0
2017-06-13,22.207459566106195,31.385796047879623,33.9124236559973,1.0,19.3,25.6,18.9,6.0,22.0,24.10000000000001,1.0,24.0,0,19029.0
2017-06-14,16.567827222349766,23.278360980915192,25.59966528135145,0.0,15.6,23.3,15.8,6.0,22.0,24.10000000000001,2.0,24.0,0,17901.0
2017-06-15,15.766005974019231,22.207265101701413,19.633532898296835,15.0,16.9,19.4,14.9,6.0,22.0,24.10000000000001,3.0,24.0,0,16969.0
2017-06-16,20.2845718483777,33.42450090064527,20.753192675290357,12.0,16.4,30.5,18.7,6.0,22.0,22.63333333333334,4.0,24.0,0,19452.0
2017-06-19,20.524500900645272,29.22367835763716,31.062546324773827,12.0,17.1,25.8,15.3,6.0,22.0,24.10000000000001,0.0,25.0,0,18770.0
2017-06-20,16.164688358177354,25.778011346367435,24.650769851471434,14.0,13.8,23.2,15.7,6.0,22.0,23.50000000000001,1.0,25.0,0,17115.0
2017-06-21,14.00362086819034,24.80362086819034,20.71555484589349,16.0,12.2,23.0,13.0,6.0,22.0,24.10000000000001,2.0,25.0,0,17435.0
2017-06-22,15.560563118978093,29.68740695677223,21.372490950138367,15.0,14.0,24.4,19.8,6.0,22.0,23.76666666666668,3.0,25.0,0,17667.0
2017-06-23,24.29442934458951,32.570534579797176,22.688817860160466,16.0,19.9,25.0,20.7,6.0,22.0,19.625000000000007,4.0,25.0,0,18054.0
2017-06-26,13.316308100737052,22.665369961751914,18.98695310710653,13.0,12.7,21.2,13.2,6.0,22.0,24.10000000000001,0.0,26.0,0,16075.0
2017-06-27,12.032518581737325,20.607459566106197,17.386682902052193,17.0,11.5,20.4,12.5,6.0,22.0,24.10000000000001,1.0,26.0,0,15891.0
2017-06-28,12.686993701717773,26.754423196920552,16.41242559800027,15.0,11.9,25.0,12.2,6.0,22.0,24.10000000000001,2.0,26.0,0,16508.0
2017-06-29,17.44136103208639,34.287917239362386,21.59010166790764,16.0,14.7,27.6,19.4,6.0,22.0,23.76666666666668,3.0,26.0,0,17415.0
2017-06-30,26.70557894499984,34.08034186307061,23.92748168576344,16.0,20.3,27.9,20.0,6.0,22.0,21.76666666666668,4.0,26.0,1,18201.0
2017-07-04,16.465369961751914,27.856384833553296,22.578251729670853,14.0,14.9,25.7,14.3,6.0,22.0,24.10000000000001,1.0,27.0,2,18483.0
2017-07-05,15.778396781806565,28.41282307039232,22.66815219811044,16.0,14.5,26.9,12.5,6.0,22.0,24.10000000000001,2.0,27.0,0,19365.0
2017-07-06,19.052997073106738,34.29855600632169,23.220631717905988,17.0,17.1,29.6,17.8,6.0,22.0,24.10000000000001,3.0,27.0,0,20366.0
2017-07-07,25.520922129733528,33.77968010905822,30.611675467729913,16.0,21.3,27.7,18.2,6.0,22.0,24.10000000000001,4.0,27.0,0,19911.0
2017-07-10,21.802954785535665,29.81147897888459,24.51490984325344,12.0,18.2,25.4,18.5,6.0,22.0,24.10000000000001,0.0,28.0,0,18001.0
2017-07-11,22.408666269552842,34.469750366134626,28.006037453550807,16.0,17.6,28.9,19.1,6.0,21.0,24.10000000000001,1.0,28.0,0,20302.0
2017-07-12,26.454204867902074,34.3613231168108,30.309908256667185,11.0,20.3,26.2,22.1,6.0,21.0,20.63333333333334,2.0,28.0,0,19600.0
2017-07-13,18.976890203170527,30.036970680671192,31.981081311932392,0.0,15.9,22.3,20.3,6.0,21.0,22.233333333333334,3.0,28.0,0,16836.0
2017-07-14,21.863139940404,32.56975036613464,20.88339972366712,15.0,17.4,27.1,18.5,6.0,21.0,19.895833333333343,4.0,28.0,0,17807.0
2017-07-17,25.641838811728924,31.53189927397198,27.914194684569235,14.0,19.9,25.6,18.7,6.0,21.0,20.23333333333334,0.0,29.0,0,19162.0
2017-07-18,21.531733044030986,31.26975036613463,27.04875432339745,12.0,17.5,27.7,17.8,6.0,21.0,24.10000000000001,1.0,29.0,0,20071.0
2017-07-19,23.975396489586334,38.82436403759608,28.94466034867948,16.0,19.3,31.5,20.5,6.0,21.0,24.10000000000001,2.0,29.0,0,20627.0
2017-07-20,19.6845718483777,30.67968010905823,30.591317447296944,18.0,15.9,24.6,18.7,6.0,21.0,22.545833333333345,3.0,29.0,0,19314.0
2017-07-21,25.113368333110017,32.441353791902856,24.03841616244768,10.0,19.4,29.4,18.9,6.0,21.0,24.10000000000001,4.0,29.0,0,20192.0
2017-07-24,19.36571083955856,26.775880811082462,27.406582195309085,14.0,16.0,21.9,16.6,6.0,21.0,23.76666666666668,0.0,30.0,0,17043.0
2017-07-25,18.764688358177352,25.507265101701414,23.233810995171176,14.0,16.4,22.3,14.1,6.0,21.0,24.10000000000001,1.0,30.0,0,17722.0
2017-07-26,16.95299707310674,25.594429344589514,21.35188467078159,16.0,15.0,21.5,17.4,6.0,21.0,23.76666666666668,2.0,30.0,0,17326.0
2017-07-27,22.64582223160261,33.12436403759608,23.679833674732805,16.0,18.8,27.0,20.1,7.0,21.0,22.70000000000001,3.0,30.0,0,19070.0
2017-07-28,19.554082892645628,23.753114696603753,26.13044418806536,14.0,17.4,22.4,15.6,7.0,21.0,24.10000000000001,4.0,30.0,0,16480.0
2017-07-31,20.324204284415732,36.157386329653576,26.928213512038692,13.0,17.8,30.8,20.5,7.0,21.0,24.10000000000001,0.0,31.0,0,20096.0
2017-08-01,23.741838811728925,35.265907483395075,29.78306895547512,13.0,19.0,28.5,20.5,7.0,21.0,24.10000000000001,1.0,31.0,0,20079.0
2017-08-02,23.908666269552842,34.541353791902864,28.628597504662768,13.0,19.1,29.0,18.8,7.0,21.0,24.10000000000001,2.0,31.0,0,20070.0
2017-08-03,23.64365950157948,33.7232188947262,28.761703741368255,13.0,18.4,26.8,19.9,7.0,21.0,18.79166666666667,3.0,31.0,0,19858.0
2017-08-04,18.756384833553298,33.17549912262914,29.369450859665154,11.0,16.6,26.0,21.2,7.0,21.0,21.52916666666667,4.0,31.0,1,18432.0
2017-08-08,15.702906242482705,28.743121089697084,21.275155611196748,17.0,13.8,25.3,14.3,7.0,21.0,24.10000000000001,1.0,32.0,2,17999.0
2017-08-09,18.724204284415727,32.007265101701414,23.365883001173337,14.0,16.2,28.7,17.7,7.0,21.0,24.10000000000001,2.0,32.0,0,19352.0
2017-08-10,21.543121089697085,31.93325676389048,26.684626525224594,12.0,18.0,26.7,18.8,7.0,21.0,24.10000000000001,3.0,32.0,0,19409.0
2017-08-11,25.113368333110017,31.165907483395078,26.7617630221985,15.0,19.4,24.5,19.3,7.0,21.0,20.233333333333345,4.0,32.0,0,18638.0
2017-08-14,19.996459342807373,28.607638712820247,24.04542781494618,15.0,17.2,25.7,17.8,7.0,21.0,24.10000000000001,0.0,33.0,0,19317.0
2017-08-15,20.707431334149824,31.427768671591323,24.795127671403915,14.0,16.8,27.2,17.8,7.0,21.0,23.90000000000001,1.0,33.0,0,19234.0
2017-08-16,19.80726510170141,28.47588081108247,25.547558018109175,13.0,16.5,23.6,16.4,7.0,21.0,24.10000000000001,2.0,33.0,0,18592.0
2017-08-17,21.594429344589514,28.287406956772234,24.037696272805228,9.0,17.5,23.5,19.9,7.0,21.0,20.562500000000004,3.0,33.0,0,17656.0
2017-08-18,25.68740695677223,33.234417715993324,24.50555207901874,9.0,20.4,25.7,20.9,7.0,21.0,19.825000000000006,4.0,33.0,0,18339.0
2017-08-21,22.38363705733375,36.84434063811428,27.10804880185133,16.0,18.9,30.0,20.5,7.0,21.0,24.10000000000001,0.0,34.0,0,20158.0
2017-08-22,18.10799584235248,33.705286042363426,32.25556806704429,12.0,15.9,25.8,21.7,7.0,21.0,22.56250000000001,1.0,34.0,0,19315.0
2017-08-23,15.178396781806564,26.249161922375965,30.520188574500608,12.0,13.7,23.1,13.8,7.0,21.0,24.10000000000001,2.0,34.0,0,16855.0
2017-08-24,12.350956971299276,21.00290624248271,18.53244014469471,13.0,11.3,19.7,11.6,7.0,21.0,24.10000000000001,3.0,34.0,0,16361.0
2017-08-25,11.587231117169225,21.312309260415574,17.413513419694336,15.0,11.3,21.6,9.0,7.0,21.0,24.10000000000001,4.0,34.0,0,15947.0
2017-08-28,18.641361032086394,25.541361032086392,19.12909787386748,15.0,15.9,22.8,13.8,7.0,21.0,24.10000000000001,0.0,35.0,0,16994.0
2017-08-29,19.324204284415732,24.949161922375964,22.035859507762872,11.0,16.8,22.1,13.8,7.0,20.0,26.45000000000001,1.0,35.0,0,17141.0
2017-08-30,14.956910119164672,27.484571848377694,21.704302663606548,15.0,13.3,23.9,15.6,7.0,20.0,24.10000000000001,2.0,35.0,0,17858.0
2017-08-31,9.797359345033604,23.157491750973982,23.84180885740629,0.0,10.9,19.0,16.5,7.0,20.0,22.76250000000001,3.0,35.0,0,16093.0
2017-09-01,7.022048713960514,16.697359345033604,16.968829420801402,15.0,7.8,17.8,7.2,7.0,20.0,24.10000000000001,4.0,35.0,1,15184.0
2017-09-05,15.61282307039232,24.10726510170141,24.209886133310537,11.0,13.7,21.0,14.8,7.0,20.0,23.90000000000001,1.0,36.0,2,16406.0
2017-09-06,12.143930499423947,21.812823070392323,18.28917728957881,14.0,11.4,20.5,11.3,7.0,20.0,24.10000000000001,2.0,36.0,0,16330.0
2017-09-07,10.632518581737326,20.773912142784923,17.028396781806563,13.0,10.1,19.9,12.7,7.0,20.0,24.10000000000001,3.0,36.0,0,15853.0
2017-09-08,10.607459566106193,18.66799096760389,15.040813652696295,15.0,10.4,18.3,10.0,7.0,20.0,23.90000000000001,4.0,36.0,0,15442.0
2017-09-11,8.33226675709742,21.06320056635705,14.054484645107884,14.0,8.8,22.5,11.8,7.0,20.0,24.10000000000001,0.0,37.0,0,16391.0
2017-09-12,10.991007301452203,26.71214598440572,17.579644133068552,12.0,10.5,24.4,12.1,7.0,20.0,24.10000000000001,1.0,37.0,0,16918.0
2017-09-13,13.532355823177438,27.163139940404,20.08814316130069,12.0,12.3,24.6,15.8,7.0,20.0,24.10000000000001,2.0,37.0,0,17621.0
2017-09-14,18.965710839558557,31.34348439264229,22.75504701247309,13.0,15.6,27.0,17.5,7.0,20.0,24.10000000000001,3.0,37.0,0,18473.0
2017-09-15,21.63173304403099,30.81782853773669,27.688208868712373,12.0,17.6,25.8,16.9,7.0,20.0,24.10000000000001,4.0,37.0,0,18233.0
2017-09-18,21.778360980915192,33.75658219530909,26.403724390324772,15.0,17.3,27.3,19.2,7.0,20.0,18.758333333333344,0.0,38.0,0,19415.0
2017-09-19,24.313368333110024,33.18034186307061,27.55453362106184,14.0,18.6,26.8,19.6,8.0,20.0,20.500000000000007,1.0,38.0,0,19454.0
2017-09-20,23.075880811082467,31.865907483395084,28.54927275300817,13.0,18.2,25.1,19.0,8.0,20.0,20.900000000000013,2.0,38.0,0,19545.0
2017-09-21,21.0845718483777,31.57539648958633,26.31858593001611,15.0,17.3,26.9,17.8,8.0,20.0,23.90000000000001,3.0,38.0,0,19726.0
2017-09-22,20.745822231602613,30.34582223160261,26.643659501579474,13.0,16.9,27.0,16.5,8.0,20.0,24.10000000000001,4.0,38.0,0,19711.0
2017-09-25,26.227768671591324,37.680341863070616,33.69491947959979,14.0,20.8,31.3,19.6,8.0,20.0,24.10000000000001,0.0,39.0,0,21786.0
